,date,ticker,return,mkt_rf,smb,hml,rmw,cma,rf,excess_return
44,2018-10-31,IWM,-0.10987817781332743,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.11177817781332743
45,2018-11-30,IWM,0.017263112540476078,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,0.015463112540476078
46,2018-12-31,IWM,-0.11972139705911433,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.12162139705911433
47,2019-01-31,IWM,0.11321857858685735,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.11111857858685735
48,2019-02-28,IWM,0.051791539415346755,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.04999153941534675
49,2019-03-31,IWM,-0.02093330850927666,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,-0.02283330850927666
50,2019-04-30,IWM,0.03396667401767672,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.031866674017676726
51,2019-05-31,IWM,-0.07852650953848173,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.08062650953848173
52,2019-06-30,IWM,0.06984884051578222,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.06804884051578222
53,2019-07-31,IWM,0.006817153996517611,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.004917153996517611
54,2019-08-31,IWM,-0.049310671357224,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.050910671357224
55,2019-09-30,IWM,0.02037075712888914,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.01857075712888914
56,2019-10-31,IWM,0.027157398896279883,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.02565739889627988
57,2019-11-30,IWM,0.0406564151256712,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,0.0394564151256712
58,2019-12-31,IWM,0.027865140404330857,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.02646514040433086
59,2020-01-31,IWM,-0.031025646154499875,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,-0.03232564615449988
60,2020-02-29,IWM,-0.0884567458540153,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.08965674585401531
61,2020-03-31,IWM,-0.21477103879241777,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.21597103879241777
62,2020-04-30,IWM,0.1384761771390126,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0,0.1384761771390126
63,2020-05-31,IWM,0.06591976134654698,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001,0.06581976134654698
64,2020-06-30,IWM,0.03429925821386526,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001,0.034199258213865255
65,2020-07-31,IWM,0.029194479383998884,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001,0.029094479383998884
66,2020-08-31,IWM,0.0547637850812448,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001,0.054663785081244795
67,2020-09-30,IWM,-0.032613491686560914,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001,-0.03271349168656092
68,2020-10-31,IWM,0.022031117840888292,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001,0.021931117840888293
69,2020-11-30,IWM,0.1824417420156621,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001,0.1823417420156621
70,2020-12-31,IWM,0.08646466018541199,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001,0.08636466018541199
71,2021-01-31,IWM,0.04845418809079227,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0,0.04845418809079227
72,2021-02-28,IWM,0.062025743968977975,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0,0.062025743968977975
73,2021-03-31,IWM,0.013950548488321335,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0,0.013950548488321335
74,2021-04-30,IWM,0.01787801769296471,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,0.01787801769296471
75,2021-05-31,IWM,0.0027126103990948724,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,0.0027126103990948724
76,2021-06-30,IWM,0.01868961658308743,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,0.01868961658308743
77,2021-07-31,IWM,-0.036273205942698894,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0,-0.036273205942698894
78,2021-08-31,IWM,0.02203126220687568,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0,0.02203126220687568
79,2021-09-30,IWM,-0.028803657643742597,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0,-0.028803657643742597
80,2021-10-31,IWM,0.04251439724995132,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0,0.04251439724995132
81,2021-11-30,IWM,-0.043323814492882584,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0,-0.043323814492882584
82,2021-12-31,IWM,0.022714914727919977,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001,0.022614914727919978
83,2022-01-31,IWM,-0.09534724640115011,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0,-0.09534724640115011
84,2022-02-28,IWM,0.010335964660162622,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0,0.010335964660162622
85,2022-03-31,IWM,0.011575459465221538,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0,0.011575459465221538
86,2022-04-30,IWM,-0.0989916197968208,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.0989916197968208
87,2022-05-31,IWM,0.0019462931192686383,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,0.0016462931192686384
88,2022-06-30,IWM,-0.08366340896837321,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.08426340896837321
89,2022-07-31,IWM,0.10563290105974454,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.10483290105974455
90,2022-08-31,IWM,-0.020026936324371247,-0.0377,0.0149,0.0018,-0.0478,0.0132,0.0019,-0.021926936324371246
91,2022-09-30,IWM,-0.09660412053942191,-0.0934,-0.0097,0.0003,-0.0137,-0.0077,0.0019,-0.09850412053942191
92,2022-10-31,IWM,0.11162983670876159,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.10932983670876159
93,2022-11-30,IWM,0.022036683417172798,0.046900000000000004,-0.0275,0.0148,0.063,0.0315,0.0029,0.019136683417172798
94,2022-12-31,IWM,-0.0651412842253416,-0.0638,-0.0019,0.0134,0.0032,0.042800000000000005,0.0033,-0.0684412842253416
95,2023-01-31,IWM,0.09818769236651437,0.0659,0.043899999999999995,-0.0394,-0.0242,-0.0443,0.0034999999999999996,0.09468769236651436
96,2023-02-28,IWM,-0.01723434324996509,-0.025699999999999997,0.0058,-0.008,0.0097,-0.0151,0.0034000000000000002,-0.02063434324996509
97,2023-03-31,IWM,-0.0484732697260738,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,-0.0520732697260738
98,2023-04-30,IWM,-0.017937064700674688,0.0063,-0.025699999999999997,-0.0012,0.0242,0.0285,0.0034999999999999996,-0.021437064700674687
99,2023-05-31,IWM,-0.008161995338555883,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.011761995338555882
100,2023-06-30,IWM,0.08067314166083772,0.0646,0.0128,-0.0013,0.0232,-0.0154,0.004,0.07667314166083772
101,2023-07-31,IWM,0.06108830606327942,0.0321,0.0286,0.0406,-0.0059,0.0066,0.0045000000000000005,0.056588306063279414
102,2023-08-31,IWM,-0.05082785573701376,-0.0236,-0.0365,-0.0115,0.0335,-0.0241,0.0045000000000000005,-0.055327855737013765
103,2023-09-30,IWM,-0.05853606980607606,-0.052300000000000006,-0.0178,0.0149,0.0187,-0.0077,0.0043,-0.06283606980607606
104,2023-10-31,IWM,-0.06914118855349116,-0.0315,-0.0403,0.002,0.0241,-0.0069,0.004699999999999999,-0.07384118855349116
105,2023-11-30,IWM,0.09202521711959055,0.0888,-0.002,0.0167,-0.0373,-0.0108,0.0044,0.08762521711959055
106,2023-12-31,IWM,0.12126192249190937,0.048600000000000004,0.0727,0.0489,-0.0297,0.0129,0.0043,0.11696192249190937
107,2024-01-31,IWM,-0.03901159093492901,0.0073,-0.0572,-0.023799999999999998,0.0067,-0.0097,0.004699999999999999,-0.043711590934929004
108,2024-02-29,IWM,0.05625254404130797,0.0507,-0.008199999999999999,-0.034300000000000004,-0.0206,-0.0217,0.0042,0.05205254404130797
109,2024-03-31,IWM,0.0348697208334281,0.028399999999999998,-0.0121,0.0416,0.013300000000000001,0.011399999999999999,0.0043,0.0305697208334281
110,2024-04-30,IWM,-0.06847365251613458,-0.04650000000000001,-0.0259,-0.0045000000000000005,0.011399999999999999,-0.0031,0.004699999999999999,-0.07317365251613457
111,2024-05-31,IWM,0.05038293807341576,0.0432,0.0059,-0.0131,0.0317,-0.0285,0.0044,0.04598293807341576
112,2024-06-30,IWM,-0.011243838765277792,0.027999999999999997,-0.0432,-0.0336,0.005600000000000001,-0.018000000000000002,0.0040999999999999995,-0.015343838765277791
113,2024-07-31,IWM,0.10335641896101255,0.012199999999999999,0.0834,0.0562,0.0026,0.0028000000000000004,0.0045000000000000005,0.09885641896101255
114,2024-08-31,IWM,-0.01688540418548934,0.0161,-0.0355,-0.011000000000000001,0.0076,0.008199999999999999,0.0048,-0.021685404185489338
115,2024-09-30,IWM,0.007105312136032049,0.0173,-0.0092,-0.0276,0.002,-0.0029,0.004,0.003105312136032049
116,2024-10-31,IWM,-0.014170025141182263,-0.01,-0.0089,0.0086,-0.0148,0.0098,0.0039000000000000003,-0.018070025141182264
117,2024-11-30,IWM,0.11071817812373541,0.0649,0.045899999999999996,0.0016,-0.0231,-0.020499999999999997,0.004,0.10671817812373541
118,2024-12-31,IWM,-0.08373886376440232,-0.0315,-0.0383,-0.03,0.0189,-0.0121,0.0037,-0.08743886376440231
119,2025-01-31,IWM,0.0249817917836328,0.027999999999999997,-0.0123,0.0163,-0.0235,-0.032400000000000005,0.0037,0.0212817917836328
120,2025-02-28,IWM,-0.05223421267627071,-0.024300000000000002,-0.049100000000000005,0.049100000000000005,0.0108,0.030600000000000002,0.0033,-0.055534212676270706
121,2025-03-31,IWM,-0.0685409690597013,-0.0639,-0.0149,0.028999999999999998,0.021099999999999997,-0.004699999999999999,0.0034000000000000002,-0.0719409690597013
122,2025-04-30,IWM,-0.023209210236492805,-0.0084,-0.018600000000000002,-0.0341,-0.0285,-0.026699999999999998,0.0034999999999999996,-0.026709210236492805
123,2025-05-31,IWM,0.05239653594048033,0.060599999999999994,-0.0072,-0.0288,0.0129,0.025099999999999997,0.0038,0.04859653594048033
124,2025-06-30,IWM,0.05518433787985155,0.048600000000000004,-0.0002,-0.0161,-0.032,0.0144,0.0034000000000000002,0.05178433787985155
125,2025-07-31,IWM,0.016682985359221192,0.019799999999999998,-0.0014000000000000002,-0.0127,-0.0028000000000000004,-0.0207,0.0034000000000000002,0.013282985359221192
126,2025-08-31,IWM,0.07192674921676856,0.018500000000000003,0.048799999999999996,0.044199999999999996,-0.0069,0.0208,0.0038,0.06812674921676856
127,2025-09-30,IWM,0.03179108677035214,0.0339,-0.0218,-0.0105,-0.020499999999999997,-0.0222,0.0033,0.02849108677035214
128,2025-10-31,IWM,0.01764753236397243,0.0196,-0.0131,-0.031,-0.0524,-0.0403,0.0037,0.013947532363972429
129,2025-11-30,IWM,0.010234304059724808,-0.0013,0.0147,0.037599999999999995,0.0144,0.0068000000000000005,0.003,0.007234304059724808
130,2025-12-31,IWM,-0.007093520928624364,-0.0036,-0.0022,0.0242,0.004,0.0037,0.0034000000000000002,-0.010493520928624364
131,2026-01-31,IWM,0.05480170514892979,0.0103,0.0326,0.037200000000000004,0.0182,0.0183,0.003,0.05180170514892979
132,2026-02-28,IWM,0.006778441283474379,-0.011699999999999999,0.0063,0.028300000000000002,0.016200000000000003,0.0507,0.0028000000000000004,0.003978441283474379
133,2015-02-28,MTUM,0.054297638403828286,0.061399999999999996,0.0036,-0.0179,-0.011000000000000001,-0.0175,0.0,0.054297638403828286
134,2015-03-31,MTUM,-0.01052816996498207,-0.0109,0.0308,-0.0038,0.0007000000000000001,-0.0062,0.0,-0.01052816996498207
135,2015-04-30,MTUM,-0.010384244204919346,0.006,-0.0301,0.018000000000000002,0.0005,-0.0062,0.0,-0.010384244204919346
136,2015-05-31,MTUM,0.033635171921205576,0.0138,0.008199999999999999,-0.0111,-0.0176,-0.0083,0.0,0.033635171921205576
137,2015-06-30,MTUM,-0.0034485291911624527,-0.0154,0.028999999999999998,-0.008199999999999999,0.0034999999999999996,-0.0154,0.0,-0.0034485291911624527
138,2015-07-31,MTUM,0.03793406615240191,0.015700000000000002,-0.0458,-0.0416,0.0031,-0.024399999999999998,0.0,0.03793406615240191
139,2015-08-31,MTUM,-0.06001352808799909,-0.0602,0.0029,0.0275,0.0066,0.0129,0.0,-0.06001352808799909
140,2015-09-30,MTUM,-0.018895091735244507,-0.030600000000000002,-0.027999999999999997,0.0055000000000000005,0.018000000000000002,-0.0059,0.0,-0.018895091735244507
141,2015-10-31,MTUM,0.07315654091713153,0.0775,-0.0206,-0.004699999999999999,0.0095,0.0060999999999999995,0.0,0.07315654091713153
142,2015-11-30,MTUM,0.005328427751744247,0.005699999999999999,0.033,-0.0043,-0.0265,-0.0106,0.0,0.005328427751744247
143,2015-12-31,MTUM,-0.0013447550505740757,-0.0215,-0.029500000000000002,-0.025699999999999997,0.0034000000000000002,0.0012,0.0001,-0.0014447550505740758
144,2016-01-31,MTUM,-0.038068179014905335,-0.0574,-0.0344,0.0208,0.0278,0.0305,0.0001,-0.03816817901490534
145,2016-02-29,MTUM,-0.012765761795781927,-0.0007000000000000001,0.0087,-0.0060999999999999995,0.0331,0.0194,0.0002,-0.012965761795781927
146,2016-03-31,MTUM,0.053072577497331075,0.0695,0.01,0.012199999999999999,0.0068000000000000005,0.0001,0.0002,0.052872577497331076
147,2016-04-30,MTUM,-0.006292806253056282,0.0091,0.0123,0.0322,-0.0285,0.0177,0.0001,-0.0063928062530562825
148,2016-05-31,MTUM,0.02450458595110594,0.0178,-0.0062,-0.016200000000000003,-0.011000000000000001,-0.0254,0.0001,0.02440458595110594
149,2016-06-30,MTUM,0.02951225813121372,-0.0003,0.0042,-0.0149,0.014499999999999999,0.019,0.0002,0.02931225813121372
150,2016-07-31,MTUM,0.026832058647574097,0.0394,0.024700000000000003,-0.0124,0.0131,-0.0116,0.0002,0.0266320586475741
151,2016-08-31,MTUM,-0.01491366042660136,0.0049,0.0166,0.0317,-0.018500000000000003,-0.0036,0.0002,-0.015113660426601361
152,2016-09-30,MTUM,0.004931030937247005,0.0027,0.0181,-0.011899999999999999,-0.0218,0.0003,0.0002,0.0047310309372470055
153,2016-10-31,MTUM,-0.0193875392075481,-0.020099999999999996,-0.04019999999999999,0.041100000000000005,0.009899999999999999,0.0025,0.0002,-0.019587539207548098
154,2016-11-30,MTUM,-0.005931422835398936,0.048499999999999995,0.0696,0.08289999999999999,-0.0024,0.0371,0.0001,-0.0060314228353989365
155,2016-12-31,MTUM,0.010952449730534886,0.0181,0.0044,0.0347,0.0124,-0.0032,0.0003,0.010652449730534886
156,2017-01-31,MTUM,0.03150599290508782,0.0194,-0.0144,-0.0276,-0.0051,-0.0106,0.0004,0.03110599290508782
157,2017-02-28,MTUM,0.03795487212148063,0.0355,-0.023,-0.015,0.0045000000000000005,-0.018000000000000002,0.0004,0.037554872121480634
158,2017-03-31,MTUM,0.020523874002563502,0.0017000000000000001,0.0075,-0.0333,0.0063,-0.0095,0.0003,0.0202238740025635
159,2017-04-30,MTUM,0.025770947957090007,0.0108,0.0040999999999999995,-0.020499999999999997,0.0179,-0.016,0.0005,0.025270947957090006
160,2017-05-31,MTUM,0.04765272076163862,0.010700000000000001,-0.029900000000000003,-0.0382,0.009899999999999999,-0.0166,0.0006,0.04705272076163862
161,2017-06-30,MTUM,0.0034534657284139847,0.0078000000000000005,0.0252,0.015,-0.0226,0.0004,0.0006,0.002853465728413985
162,2017-07-31,MTUM,0.0347624777821276,0.018799999999999997,-0.016399999999999998,-0.0023,-0.0075,-0.0015,0.0007000000000000001,0.0340624777821276
163,2017-08-31,MTUM,0.014676993099397961,0.0018,-0.0183,-0.0213,0.002,-0.023799999999999998,0.0009,0.013776993099397962
164,2017-09-30,MTUM,0.02808887760247658,0.024900000000000002,0.047599999999999996,0.0315,-0.0154,0.0163,0.0009,0.02718887760247658
165,2017-10-31,MTUM,0.050375971861003066,0.0225,-0.0191,0.0013,0.0092,-0.031400000000000004,0.0009,0.04947597186100307
166,2017-11-30,MTUM,0.02796030992513998,0.031200000000000002,-0.0038,-0.0009,0.0319,-0.001,0.0008,0.027160309925139983
167,2017-12-31,MTUM,0.0012254486631351202,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,0.00032544866313512027
168,2018-01-31,MTUM,0.08222613515512545,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,0.08112613515512544
169,2018-02-28,MTUM,-0.014604594028074791,-0.0364,0.0034000000000000002,-0.011000000000000001,0.0053,-0.0236,0.0011,-0.01570459402807479
170,2018-03-31,MTUM,-0.034527257775089915,-0.0235,0.0361,-0.0021,-0.0040999999999999995,0.0008,0.0012,-0.035727257775089914
171,2018-04-30,MTUM,0.005003593075026513,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,0.003603593075026513
172,2018-05-31,MTUM,0.03447622912017323,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.03307622912017323
173,2018-06-30,MTUM,-0.0007146197471913363,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.0021146197471913365
174,2018-07-31,MTUM,0.01759338899958296,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.01599338899958296
175,2018-08-31,MTUM,0.05867605204017279,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.05707605204017279
176,2018-09-30,MTUM,0.009186597640848948,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,0.0076865976408489484
177,2018-10-31,MTUM,-0.098571418076153,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.100471418076153
178,2018-11-30,MTUM,0.014169996805178275,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,0.012369996805178276
179,2018-12-31,MTUM,-0.07514496699616291,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.07704496699616291
180,2019-01-31,MTUM,0.06455160629681989,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.06245160629681989
181,2019-02-28,MTUM,0.03392678267621063,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.03212678267621063
182,2019-03-31,MTUM,0.02117130176251325,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.01927130176251325
183,2019-04-30,MTUM,0.022552996427220418,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.020452996427220416
184,2019-05-31,MTUM,-0.021968382383647955,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.024068382383647956
185,2019-06-30,MTUM,0.06120793591979834,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.05940793591979834
186,2019-07-31,MTUM,0.01795978317227842,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.016059783172278422
187,2019-08-31,MTUM,0.0026501930535609564,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,0.0010501930535609563
188,2019-09-30,MTUM,-0.01138348956291424,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,-0.01318348956291424
189,2019-10-31,MTUM,0.006456970670996487,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.004956970670996487
190,2019-11-30,MTUM,0.03291139344269567,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,0.03171139344269567
191,2019-12-31,MTUM,0.01696548097245354,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.01556548097245354
192,2020-01-31,MTUM,0.03743259623133932,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,0.03613259623133932
193,2020-02-29,MTUM,-0.07185625439379217,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.07305625439379218
194,2020-03-31,MTUM,-0.11533473374590186,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.11653473374590187
195,2020-04-30,MTUM,0.11701745378897033,0.1358,0.025699999999999997,-0.0134,0.0276,-0.0102,0.0,0.11701745378897033
196,2020-05-31,MTUM,0.05868481742893095,0.0559,0.0192,-0.05,0.0096,-0.0316,0.0001,0.058584817428930944
197,2020-06-30,MTUM,0.043243949176289265,0.024399999999999998,0.0195,-0.0217,0.0014000000000000002,0.0055000000000000005,0.0001,0.04314394917628926
198,2020-07-31,MTUM,0.07015300313263606,0.0583,-0.0319,-0.0144,0.0038,0.0097,0.0001,0.07005300313263606
199,2020-08-31,MTUM,0.09479944290112363,0.0762,-0.0089,-0.0302,0.042699999999999995,-0.0151,0.0001,0.09469944290112363
200,2020-09-30,MTUM,-0.038024799443605484,-0.0364,-0.0001,-0.027200000000000002,-0.0138,-0.019299999999999998,0.0001,-0.03812479944360549
201,2020-10-31,MTUM,-0.041858649942855264,-0.0208,0.0467,0.0425,-0.0077,-0.005699999999999999,0.0001,-0.04195864994285527
202,2020-11-30,MTUM,0.10628030341406136,0.1244,0.0712,0.0209,-0.0225,0.0128,0.0001,0.10618030341406136
203,2020-12-31,MTUM,0.03437036374020486,0.0463,0.0493,-0.0168,-0.0197,-0.0006,0.0001,0.034270363740204854
204,2021-01-31,MTUM,0.015934402330463504,-0.0007000000000000001,0.0681,0.0322,-0.0365,0.049699999999999994,0.0,0.015934402330463504
205,2021-02-28,MTUM,-0.005858796209123218,0.0281,0.045,0.07200000000000001,0.0033,-0.0199,0.0,-0.005858796209123218
206,2021-03-31,MTUM,-0.0119404515458299,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0,-0.0119404515458299
207,2021-04-30,MTUM,0.07055834970329333,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,0.07055834970329333
208,2021-05-31,MTUM,-0.010568565459782353,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,-0.010568565459782353
209,2021-06-30,MTUM,0.018594903896862913,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,0.018594903896862913
210,2021-07-31,MTUM,0.009225858374488194,0.0134,-0.0455,-0.0179,0.055,-0.0059,0.0,0.009225858374488194
211,2021-08-31,MTUM,0.04119306320277816,0.029500000000000002,-0.0066,-0.0023,-0.0026,-0.0172,0.0,0.04119306320277816
212,2021-09-30,MTUM,-0.03467254197233893,-0.044000000000000004,0.011200000000000002,0.0512,-0.0192,0.02,0.0,-0.03467254197233893
213,2021-10-31,MTUM,0.08587679244506141,0.0663,-0.027000000000000003,-0.0053,0.0171,-0.0154,0.0,0.08587679244506141
214,2021-11-30,MTUM,-0.03949028750288608,-0.0158,-0.017,-0.0037,0.0719,0.017,0.0,-0.03949028750288608
215,2021-12-31,MTUM,-0.00483966377239331,0.032400000000000005,-0.0078000000000000005,0.0325,0.048799999999999996,0.0429,0.0001,-0.00493966377239331
216,2022-01-31,MTUM,-0.09030921364586808,-0.061500000000000006,-0.0401,0.1286,0.0077,0.07730000000000001,0.0,-0.09030921364586808
217,2022-02-28,MTUM,-0.026783475313645444,-0.022799999999999997,0.0286,0.030600000000000002,-0.0203,0.030299999999999997,0.0,-0.026783475313645444
218,2022-03-31,MTUM,0.04773218935721402,0.0308,-0.021099999999999997,-0.019,-0.015,0.0321,0.0,0.04773218935721402
219,2022-04-30,MTUM,-0.12682006047604577,-0.0941,-0.0034999999999999996,0.061799999999999994,0.0341,0.0592,0.0,-0.12682006047604577
220,2022-05-31,MTUM,-0.0059889534220993745,-0.0033,-0.0003,0.08439999999999999,0.0155,0.0395,0.0003,-0.0062889534220993745
221,2022-06-30,MTUM,-0.06390024582335685,-0.084,0.013300000000000001,-0.06,0.0176,-0.0458,0.0006,-0.06450024582335685
222,2022-07-31,MTUM,0.05169781606620405,0.09570000000000001,0.0178,-0.0415,0.0077,-0.06849999999999999,0.0008,0.05089781606620405
223,2022-08-31,MTUM,-0.019941500384390687,-0.0377,0.0149,0.0018,-0.0478,0.0132,0.0019,-0.021841500384390686
224,2022-09-30,MTUM,-0.05954957435587549,-0.0934,-0.0097,0.0003,-0.0137,-0.0077,0.0019,-0.06144957435587549
225,2022-10-31,MTUM,0.12547677410639668,0.0786,0.0181,0.0797,0.0327,0.0643,0.0023,0.12317677410639669
226,2022-11-30,MTUM,0.03467913808150569,0.046900000000000004,-0.0275,0.0148,0.063,0.0315,0.0029,0.03177913808150569
227,2022-12-31,MTUM,-0.03927058906610559,-0.0638,-0.0019,0.0134,0.0032,0.042800000000000005,0.0033,-0.042570589066105585
228,2023-01-31,MTUM,-0.00548189503446006,0.0659,0.043899999999999995,-0.0394,-0.0242,-0.0443,0.0034999999999999996,-0.00898189503446006
229,2023-02-28,MTUM,-0.04037766221372485,-0.025699999999999997,0.0058,-0.008,0.0097,-0.0151,0.0034000000000000002,-0.04377766221372485
230,2023-03-31,MTUM,0.004328788094507541,0.024900000000000002,-0.0689,-0.09050000000000001,0.0227,-0.021,0.0036,0.0007287880945075409
231,2023-04-30,MTUM,0.02395010633226491,0.0063,-0.025699999999999997,-0.0012,0.0242,0.0285,0.0034999999999999996,0.02045010633226491
232,2023-05-31,MTUM,-0.04825438028112705,0.0033,-0.0043,-0.0779,-0.0178,-0.0708,0.0036,-0.05185438028112705
233,2023-06-30,MTUM,0.06876344349199881,0.0646,0.0128,-0.0013,0.0232,-0.0154,0.004,0.0647634434919988
234,2023-07-31,MTUM,0.0173305819110805,0.0321,0.0286,0.0406,-0.0059,0.0066,0.0045000000000000005,0.0128305819110805
235,2023-08-31,MTUM,0.0030664608097346058,-0.0236,-0.0365,-0.0115,0.0335,-0.0241,0.0045000000000000005,-0.0014335391902653948
236,2023-09-30,MTUM,-0.04818770728920552,-0.052300000000000006,-0.0178,0.0149,0.0187,-0.0077,0.0043,-0.052487707289205515
237,2023-10-31,MTUM,-0.016249254754299725,-0.0315,-0.0403,0.002,0.0241,-0.0069,0.004699999999999999,-0.020949254754299724
238,2023-11-30,MTUM,0.09226548957174274,0.0888,-0.002,0.0167,-0.0373,-0.0108,0.0044,0.08786548957174274
239,2023-12-31,MTUM,0.0475601921767288,0.048600000000000004,0.0727,0.0489,-0.0297,0.0129,0.0043,0.0432601921767288
240,2024-01-31,MTUM,0.05583515886779922,0.0073,-0.0572,-0.023799999999999998,0.0067,-0.0097,0.004699999999999999,0.05113515886779922
241,2024-02-29,MTUM,0.0999697677841267,0.0507,-0.008199999999999999,-0.034300000000000004,-0.0206,-0.0217,0.0042,0.0957697677841267
